name,alim_grp_nom_fr,alim_ssgrp_nom_fr,alim_ssssgrp_nom_fr,calories,total_fat,saturated_fat,polyunsaturated_fatty_acids,monounsaturated_fatty_acids,protein,carbohydrate,sugars,lactose,fiber,calcium,vitamin_d,vitamin_e,vitamin_k,vitamin_c,vitamin_a,vitamin_b12,vitamin_b6,vitamin_b5
Barre goûter frais au lait et chocolat,produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,28.5,17.0,1.2,8.95,6.81,41.0,32.8,5.91,1.6,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chocolat noir à 70% cacao minimum, extra, dégustation, tablette",produits sucrés,chocolats et produits à base de chocolat,0.0,591.0,46.3,28.7,1.46,14.0,10.4,26.9,17.9,0.2,12.8,62.0,2.16,0.67,7.39,0.5,21.0,0.35,0.01,0.44
Chocolat au lait fourré,produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,45.0,32.5,0.0,0.0,4.8,45.5,44.5,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chocolat noir fourré praliné, tablette",produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,34.8,16.9,2.06,14.3,6.38,52.4,48.8,1.1,5.07,70.0,0.5,4.21,2.25,0.5,21.0,0.32,0.05,0.85
"Chocolat au lait fourré au praliné, tablette",produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,34.9,16.4,2.01,11.6,7.29,52.9,49.9,6.55,2.51,150.0,0.5,3.18,3.03,0.5,37.7,0.99,0.041,0.57
"Chocolat noir à 40% de cacao minimum, à pâtisser, tablette",produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,33.1,22.0,1.02,9.92,6.39,51.4,41.6,0.0,8.76,46.0,0.0,1.44,0.0,0.28,0.0,0.0,0.03,0.0
Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit,produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,29.4,17.8,0.0,0.0,6.5,55.1,42.9,0.0,4.92,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Barre chocolat au lait avec nougat,produits sucrés,chocolats et produits à base de chocolat,0.0,532.0,29.0,17.4,1.1,8.89,5.8,60.5,60.1,5.84,2.9,150.0,0.25,0.84,3.32,0.5,55.6,0.37,0.07,0.71
Barre goûter frais au lait et chocolat avec génoise,produits sucrés,chocolats et produits à base de chocolat,0.0,0.0,34.2,19.7,1.89,10.9,6.68,39.0,33.3,4.5,4.3,174.0,0.53,2.45,0.0,0.5,30.5,0.39,0.28,0.63
"Chocolat, en tablette (aliment moyen)",produits sucrés,chocolats et produits à base de chocolat,0.0,557.0,36.1,22.3,1.31,10.9,7.81,45.3,39.5,5.47,7.39,130.0,1.27,0.96,5.16,0.75,23.7,0.38,0.068,0.78
"Bonbons, tout type",produits sucrés,confiseries non chocolatées,0.0,0.0,6.32,3.79,0.099,0.63,1.75,86.5,64.4,0.1,0.63,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chewing-gum, sucré",produits sucrés,confiseries non chocolatées,0.0,372.0,0.32,0.042,0.14,0.079,0.5,90.6,68.1,0.1,2.4,18.0,0.25,1.0,0.8,0.5,0.0,0.0,0.0,0.0
Pâte de fruits,produits sucrés,confiseries non chocolatées,0.0,336.0,1.8,0.0002,0.0002,0.0002,1.69,76.6,69.2,0.1,3.9,25.0,0.25,3.72,1.84,5.13,0.0,0.0,0.34,0.15
Zeste d'orange confit,produits sucrés,confiseries non chocolatées,0.0,0.0,0.2,0.02,0.04,0.04,0.2,82.7,82.7,0.0,1.1,65.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Marron glacé,produits sucrés,confiseries non chocolatées,0.0,324.0,0.5,0.01,0.01,0.01,0.94,79.5,56.6,0.2,0.9,8.1,0.25,0.17,0.8,0.5,0.0,0.0,0.012,0.1
Fruit confit,produits sucrés,confiseries non chocolatées,0.0,298.0,0.3,0.0,0.0,0.0,0.5,72.3,62.9,0.1,3.3,71.0,0.25,0.41,0.8,0.5,0.0,0.0,0.01,0.0076
Nougat ou touron,produits sucrés,confiseries non chocolatées,0.0,0.0,25.2,1.61,4.84,17.6,7.88,62.5,58.0,0.0,0.7,173.0,0.0,12.4,0.0,0.0,0.0,0.0,0.08,0.0
Dragée amande,produits sucrés,confiseries non chocolatées,0.0,0.0,17.2,1.39,3.28,11.9,5.0,73.9,71.9,0.0,0.0,91.0,0.0,7.77,0.0,0.0,0.0,0.0,0.05,0.0
Guimauve ou marshmallow,produits sucrés,confiseries non chocolatées,0.0,0.0,1.42,0.067,0.033,0.07,3.67,78.7,65.6,0.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005
"Chewing-gum, sans sucre",produits sucrés,confiseries non chocolatées,0.0,228.0,0.45,0.17,0.14,0.055,0.69,78.1,0.03,0.03,1.98,3700.0,0.0,0.16,0.0,0.0,0.0,0.0,0.01,0.0
Bonbon dur et sucette,produits sucrés,confiseries non chocolatées,0.0,0.0,0.35,0.28,0.007,0.045,0.19,95.4,74.9,0.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008
Bonbon gélifié,produits sucrés,confiseries non chocolatées,0.0,0.0,0.25,0.15,0.0,0.044,6.28,80.2,68.1,0.0,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonbon au caramel, mou",produits sucrés,confiseries non chocolatées,0.0,0.0,8.04,5.62,0.19,1.72,2.95,83.7,60.4,2.4,0.88,95.6,0.5,0.23,0.0,0.5,0.0,0.08,0.16,0.23
Calissons d'Aix en Provence,produits sucrés,confiseries non chocolatées,0.0,440.0,18.0,1.65,3.5,12.0,7.88,60.3,50.1,0.2,2.7,81.0,0.25,6.26,1.46,0.5,0.0,0.0,0.012,0.13
"Guimauve ou marshmallow, enrobé de chocolat",produits sucrés,confiseries non chocolatées,0.0,0.0,10.3,6.2,0.0,0.0,4.65,66.2,56.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonbon dur au caramel,produits sucrés,confiseries non chocolatées,0.0,0.0,6.0,4.14,0.16,1.37,1.21,72.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
